,content
75,10년전 영화인데 지금봐도 그 끔찍함이 생생하다. 지금의 그 어떤 공포 고어물과 비교해도 손색이 없는 사일런트 힐. 원작의 끔찍함과 공허함
76,고민하지마라 보면 후회 안한다.
77,괴물들은 악마계약 알레사에게 저주받은 존재들이죠. 아이 괴물들 (알레사 괴롭히던 꼬마들)
78,엄마는 강했으나 슬픈 결말....
79,공포영화 싫어하는데 이건 진짜...핵꿀잼..
80,원작 자체가 사교집단의 광기가 시작점 입니다. 명작으로 남을 영화!!( 원작과 영화를 동시에 살린 수작~ )좋은 원작의 판권을 사가서 레지던트 이블이나 찍어대는 감독은 이 영화 보고 반성 또 반성 해야되겠습니다.
81,내용 이해 안된다는 애들은 ㅋㅋ영화를 못만든게 아니라 지들이 멍청해서 이해 못한다고는 생각 못하네
82,이런 공포영화 흔치않다최고의 영화
83,원작을 최대한 잘 살려낸 영화...이영화를 보고 사일런트 힐 게임을 하게 되었지...게임
84,게임의 유저가 보더라도 이건  명작입니다
85,평점 너무 낮아서 10점
86,내 인생 최고의 공포영화 !
87,무서움.이런공포를즐기고싶
88,이 영화에 담긴 내용과 의미를 모두 이해할 수 있는 사람이 몇이나 될까
89,원작의 비주얼을 완벽히 구현해냈다. 세련된 연출과 그래픽
90,공포영화 중 최고봉이라고 생각한다. 제임스완 잗품도 이거 앞에서는 한 수 접고 들어가야한다. 분위기
91,상당히 볼만했고(상당히가 아니지
92,아~ 너무 잘만들어진 공포영화~ 이런 스타일의 영화 너무 좋아한다
93,Ost
94,이거 처음본날 잠 못잤음
95,이거 보다가 소름이 쫘악 돋았음....모자이크 되었는 데도 너무 무섭고 스토리 엔딩 자체도 너무 무섭다.
96,공포영화지만 너무무섭지도 징그럽지도 않고 스토리도 대박이네요. 연출과 배경도 훌륭하고
97,아직까지 이영화를 뛰어넘는 고어/공포영화는 나는 못봤다
98,최고다
99,나온 시대에 비해 지금봐도 소름을 끼치게 하는 CG들...표현들도 좋고 복선도 딱 맞아 떨어지고...현실세계와 사일런트 힐과의 병행도 순조로우며 그 병행에서도 복선을 잃지 않는...완벽에 가깝지만 더 좋은 영화를 기...
100,내 인생 최고의 공포영화♡
101,너무좋아요 너무좋고..
102,2006년도에  나온거치곤 좋습니다다만 내용을 잘모르고보는사람들은 조금 이해가부족하며스토리 개연성도 약간 억지스러운면이 있습니다특히 딸을 찾는데 마치 길이있는듯 딱딱가서 증거들을 모아 다음단계로 가는부분은 게임을 표...
103,영화를 보는 게 아니라 악몽을 꾸는 것 같다.
104,우리 솔직해 지자.  공포물이  이 정도면 대단한거 아냐?  깨놓고 디아더스는 평점 8.5 고 유령 나온다고  사일런트 힐은 7.7 은  아니지
105,명작
106,2006년도에 나온 영화를 CG이상하다고 평점 그지같이 주는 애는 뭔지 답답하다. 게임에 관한 건 일도 모르고 봤는데 진짜 너무 재미있다 여름에 선선하고 무기력할 때 한번씩 봄
107,....ㅋ....와우
108,영화에 나오는 분위기에 취하다
109,유명하다는건 알고 있었는데
110,7점대라니 최소 9점이상임 평점줄려고 로그인했따
111,그 밤중에 굳이 거길 과속해서 가는 어머니... 암걸..
112,원작 게임 매니아로서 매우 만족하는 영화
113,최고최고 다시봐도 퀄리티가...
114,엔딩크레딧까지 서비스 확실한 팬들을 위한 영화
115,물론 개봉당시의 모습도 좋다만 10 년이 다 지났는데 아역 조델 페런트 지금 성인 사진좀 올려놔라 네이버 뭐냐 아역때 사진 걸어놓고 영화는 당연히 공포영화의 바이블 격이지 만점
116,그로테스크한 마력에 빠져들면서 봄
117,몇안되는 나의 멘탈 붕괴 시킨 영화
118,이런 분위기에 공포영화 너무 좋아 스토리도 좋고
119,정말 이 영화만큼 원작 잘 살린 영화도 드물듯. 약간의 오리지널 노선을 타지만 원작과 크게 차이나지않는..
120,중학교 때 봤을 때 신선한 공포 때문에 충격받았던 기억이 남아있다.15년 뒤에 다시보니까 정말 잘 만든 작품 중에 하나였던 것 같다.공포와 증오
121,스토리도 괜찮지만 영상미가 정말 뛰어난 스릴러 영화중 하나..
122,걸작입니다. 환상적인 영화
123,잊을 수 없는 감동과 공포가 살아 숨 쉬는 영화
124,최고의 공포영화..
125,보는내내 애 엄마가 제일 악마스러웠음.
126,무섭지도 않고 그렇다고 감동적이지도 않고 미스테리만 남김.... 스토리가 너무 짜임새 없는데 결말만 기억에 남는다...
127,1편 게임도 클리어하면서 동시에 영화를 봤는데 소리가 주는 공포가 얼마나 크던지... 암튼 기존에 봐왔던 공포랑은 좀 다른 메세자를 주는것 같은 영화였던것 같습니다. 2019.09.03
128,게임 좋아하시는 분들이면 ㅊㅊ
129,희대의 명작이지 2가 말아먹어서 탈이지만
130,잼씀. 나쁘지 않음..
131,대략 15년전 개봉인데도 메시지 연출 전부 훌륭하다
132,게임원작으로 하는 영화중 제일 잘 만들었다. 단순히 1차원적인 깜짝 놀래키는 공포보다 분위기로 압도하는 영화. 영화내내 그로테스크한 분위기와  절망감이  심리적 공포를 죄어온다.   이 영화는 저평가된 명작이다.
133,와 진짜 명작이네요. 이 영화를 이제보다니. 공포영화 맨날 시끄럽고 귀신나오고 스토리가 탄탄하지 않아 안봤었는데 사일런트 힐 보고 감탄함..
134,공포영화중에 분위기로나 스토리로나 갑이다
135,난 컨저링보다 이게 훨 잼있던데....
136,지금 나도 사일런트 힐에 갇혀있는거 아닐까?
137,몽환적 분위기
138,현존하는 최고의 비쥬얼 공포 잊지못하겠다
139,조용히 불끄고 공포영화보는 것을 즐기는 내가....유일하게
140,간호사 좀비씬 하나만으로도 만족
141,최고의 영화.. 최고의 소름.. 최고의 공포.. 최고의 몰입도.. 지금봐도 전혀 어색하지 않은 공포영화
142,공포 영화중 진짜 제일 무섭고 재미있게 본 영화 아 간호사드리 젤 소름끼첬어 진짜 섹시하면서도 ㅋ
143,집중해서 끝까지 봤는데도 이해가 잘 안되네 ㅋㅋ 암튼 영화는 진짜 잘 만든거같다!!
144,놀라울 정도의 현실적 지옥 묘사. 거칠게 아름다운 느낌마저 들었음. 시간이 지나도 잊혀지지 않는 여운을 주는 영화.
145,스릴러 영화 매니아인데 보는내내 충격적이고 섬뜩하고 다보고나서는 슬픈 여운이 남는영화...
146,볼만하다 집중하게만든다 영화가
147,난 무조건 10점이다 ㅎ
148,아니 왜 눈을 떠버렸니....?이영화를 보고느낀점 엄마말씀을 잘듣자.
149,다운받아놓고 가끔 킬링타임용으로 보는데.. 볼때마다 소름돋는다. 잔잔히 몰려오는 공포감임... 인간의 추악함을 잘 볼 수 있음
150,무조건 10점이다 그냥 최고다 소름이 아직도 없어질지않는다
151,이보다 더 나은 퀄리티 호러영화를 만들긴 어렵다....  호러영화만 따지기로는 10점.
152,솔직하게 이런장르 많이 좋아하는 나로서는 이거 명작 아닌가 한다. 분위기나  소품 캐릭터  훌륭했음.!!!
153,고어적인 요소와 복수 사람들의 광기를 잘보여준 작품.
154,공포영화중에서 제일 재밌게 봤다 게임을 보는듯한 연출력 그로테스크한 영상미와 음침하고 어두운 분위기와 음향 기술적으로도 뛰어난 영화
155,평점 너무 낮네 한 8점 정도 적당한데..ㅜ
156,말이 필요없다 보고 판단하라
157,정말 무서운 공포영화. 죄 짓고 살면 안된다는 일침을 깨워주는 영화.
158,괴이하고 신비하면서 슬픈 
159,굉장히 잘 만든 공포영화라는 말밖에는..
160,저 이영화를 봤을때랑 보고 있을 때에는 이해를 못해서 괜찮았는데 이해하고 나니까 소름끼치고 자꾸 생각나서 밤에 잠을 잘 못잠.
161,배경과 설정만으로 이런 완벽한 영화를! 조악한 PS1 의 폴리곤 마져 흉내내버린 비쥬얼에 혀를 내두르게 된다.
162,사일런트힐진짜꿀잼임
163,아주 오랫동안 머릿속에 남는 수작!!!
164,원작의 쓸쓸하고 몽환적인 세계감을 잘 살렸고 마지막에 주던 여운도 아주 마음에 드는 영화! 이상한 감독이 2를 망쳐놓지만 않았어도 계속 영화화 됐을지도 모르는데 안타까운지고..
165,요즘 나오는 영화들이 돈은 많이 쓰는데 상대적으로 재미는 덜하다보니까 이런 영화들이 재평가 받을만 하다.
166,게임을이정도까지재현하다니ㄷㄷ
167,게임의 분위기는 고스란히 살리면서 스토리는 그대로 따라가지 않았다는 점에서 높은 점수를 주고 싶다.
168,마녀 사냥! 이런 일이 실제로 있었다니
169,게임을 영화로 만들었는데 정말 이질감이 없고 자연스러운 전개가 수작소리 들을만 하네요..
170,한번 보고 이게 뭐지 했는데 인터넷에서 관련 글 읽고보니 더 재미있네
171,지금2편보는중... 후... 1편보고바로2편보니까이건뭐감동도없고재미도없고... 1편다시돌려보는게시간더안아까울듯
172,제가 원래 7점줄려고 했지만 9점주는 이유? 간호사 누님이요. (헤헤헤~)
173,재밋게본 영화였네요 ㅋㅋ 처음에 게임때메 알게된 사일런트힐..
174,스토리도
175,이영화 쓰레기라 하는사람들은 영화를 제대로 이해못한거 인증하는꼴 평점이 생각보다 낮아 10점! 모든게 이해된다면 상당히 여운남기는 공포영화
176,정말 잘만든 영화~!! 말이 필요없다.. !!
177,평점 만큼의 영화! 여주가 맨처음 좀비들 만날 때 빼고는 긴장이 되지 않았다. 그리고 마지막에 교주? 이 사람하고 엘리사하고 대화하는 장면을 기대했는데 바로 죽여버려서아쉬운.. ㅜㅋ
178,2019년에 다시봐도 기괴 공포 미스테리 영화중에 탑3다 왜 요즘은 이런영화 못만들지
179,오래전보고 가슴 절절히 아픈 기억이 남아있던 몽환적인 잿빛의 기억이 오래도록 남아있던 수작 생각보다 평점이 낮다니
180,평점 왜이랭 공포영화계의 갓명작인데
181,타죽은 꼬마의 목적 자체가 별로 흥미롭지가 않다. 이승과 저승을 교차시키기에는 시간이 너무 짧다.
182,무섭다더만 하나도 안무서움. 김장감도 별로.. 오히려 지루했음. 내용은 조금 복잡한듯 싶지만 큰 틀의 이해는 어렵지않음. 뭐라고 씨부리는건지 이해가 안될때가 좀 있었음. 마지막 결말 부분에서는 소름돋았지만 평점 보고...
183,ㅋㅋ데리고 떠나는 설정은 자기딸이 몽유병때문에 자다가 절벽까지 기어가는데 어떤 부모가 눈이안돌아가겠음? 설정갖고 까는건 영화를 첨부터 안본거지
184,전반적인 잿빛분위기
185,사실상 사일런트 힐은 연옥이라는 소리가 되는군요.결말이 참 안타까웠습니다
186,평점이 왜이리 낮아??? 정말 몽환적이고
187,너무 아름답고 슬픈 영화...
188,왜 이영화를 이제야봤을까...정말 재밌게 봤네요.
189,중학생용 영화......
190,인간적으로 평점 너무 낮다. 지금껏 본 공포영화중에 비교할수 없는 최고의 공포영화다이렇게 재밌게 볼수있는 공포영화가 많이 나왔으면 한다
191,이제야 이영화를 보다니 개걸작이네
192,영상과 효과음만으로도 120분동안 심장을 쫄깃하게 만든다..
193,게임을 안하고 보면 다보고리뷰를 봐야합니다. 많이 잔인하고 보기좀 더러운 말그대로 고어물이기 때문에 막연히 공포물
194,두고두고 기억에 남는 영화생각보다 평점이 낮아서 놀람
195,A급 공포영화다 ㄹㅇ 2006년에 이런 그래픽이ㄷㄷ
196,그냥 답답한영화..아줌마 말 졸안듣네..보는 내내 저 ㅄ 저 ㅄ 이러면서봤음..
197,위험한 상황을 굳이 캐내겠다고 남편몰래 사랑하는 딸을 데리고 떠나는 설정
198,주인공의 답답함에 짜증이 났던 영화 모성애라는 핑계로 남에게 피해를 주더니 결국 경찰도 지손으로 죽인꼴 지스스로 고집부려 위험한일 자처하더니 살려달라고 고래고래 소리나 질러대고 애초에 남편말 들어쳐먹질 않으니 보는내...
199,내가 본 공포영화 중 최고다
200,후반이 약간 루즈한감이 없지않아 있지만 초반~중반은 몰입도가 상당히 높은 영화. 공포스릴 장르를 좋아하는 내가 봤던 영화중 탑 3위안에 들어간다. 이만한 영화 정말 없다. 공포스릴 매니아라면 꼭 봐야할 영화
201,
202,식스센스 만큼의 반전이었다
203,개봉했을 때 봤는데 안개낀 날이면 이영화가 생각남.. 영상미가 좋고 크리처들도 그당시 신선했음... 마지막 결말까지 여운을 남기는 몽환적인 수작 공포영화
204,자꾸생각나는 명작!또보고싶은데 어디서다운받아야하는거야
205,지금  추석 전에  다시 보고 있어요 재미있기는 한데 무서워서 제대로 못 본 장면이 있어서 오늘은 눈 안 감고 보려구요^^
206,잿빛분위기에서 주는 공포와 크리쳐들 잘 만들었다 특히 간호사
207,개인적으론 최고의 공포영화! 화장실 기어다니는 남자와 마지막 성당씬이 압권임. 솔까 10점은 아니고 뭔가 조금만 더 가미를 했으면 완벽한 10점인데..오래된영화인만큼 음향이 뭔가 좀 아쉽고..개인적으로는 완벽한 절망...
208,공포영화 20대 때 한참볼때 본 공포 영화중에 가장 무서웠음 막 소름끼치고 꿈에 나오고 이런류는 일본
209,원작의 게임을 잘살렸다 건호사 좀비쩡이더
210,
211,사일런트힐2-> 사일런트힐1+레지던트이블+에일리언+판의미로
212,생각지도 못한 수작이다.
213,지금도 생각날 때마다 한번씩 재탕뛰는 수작입니다. 가끔 현실에도 악인을 단죄하는 사일런트 힐이 존재했음 좋겠다는 생각을 합니다
214,특히한괴물 마니 나옴  신기
215,공포영화중에서는 꽤 괜찮았던 영화.
216,그야말로 게임을 하는 느낌. 영화가 상징적인 연출들을 포기한채 친절하게도 알렉사를 설명충으로 만들어버린게 아쉬웠지만
217,그래서 3는 언제 나올려나
218,재미있는데 평점이 7밖에 안되네 나라도 10점줘야지
219,분위기 너무 좋다. 방문해보고 싶다.
220,재미따!샤론 넘귀여움
221,공포영화중 수작에 꼽을수 있을것 같다. 마지막까지 여운이 남는 공포영화... 지금까지 다섯번을 봤지만 앞으로 몇번을 더 볼 것 같다.
222,제발 2편좀 만들어주시요!
223,공포영화중 알포인트와 더불어 인생공포영화.
224,옛날 영화치고 되게 괜찮음
225,스토리는 평범한 마녀사냥물인데 사일런트 힐이라는 마을 소재가 독특하고 분위기도 개성 만점임. 사이렌이 처음 울릴때 느꼈던 긴장감은 아직도 기억함...
226,무섭다 무섭다 무섭다 무섭다
227,정말 넘나 혁신적인 반전 심장을 쫄깃하게 하는 공포
228,다시 보고 싶지 않은데 도 보게되는 마성의 작품
229,공포장르의 걸작VOD로 세번 봣다
230,리얼 굿....!!!!
231,몇년이 지나도 안잊혀짐 ㅡ 임팩트 대박 ㅡ 평점이 너무낮다
232,오랜만에 다시 한번 봤는데 역시나 수작은 수작이네 오컬트물에 크리쳐와 슬래셔를 잘 믹싱했고 10년이 넘은 영화지만 영상미와 특수 효과
233,내가 제일 좋아하는 공포 영화
234,난 진짜 이런댓글 안다는데 이건 아직도 10년넘도록 기억난다 수작이다
235,끝에 결말 후유증 오짐 ㅠㅠ
236,서양공포영화 대부분은 죽이자 죽이자 푹찍 설컹 징그러움으로 깜짝 놀라게 하는게 많은데 놀람과 공포는 다르다고 생각한다. 생각할수록 슬프고 무섭다.
237,분위기로 반은먹고들어가는듯 잘만들었다
238,크 재미져... 이런 공포영화 완전 좋다.. 기괴하긴한데 생각보단 그리 잔인하진 않음~ 마지막이 좀 소름이 돋음 여튼 끔찍하다
239,공포물이라고 하기 그렇다  정말 잔혹하고 통쾌한 복수극마지막에 진짜  속이 다 시원하다    덤으로 미스트보고 암걸린사람들이 보면 좋음
240,정말 멋있어 제일 사랑한다 이영화
241,리뷰랍시고 스포나하지마세요 무개념들아..
242,사이렌과 함께 시작되는 공포... 분위기도 음침
243,지루하다. 괴물 나올때만 재밌음. 주인공 답답함. 간호사 괴물이 섹시함. 10점주고 명작이라는 분들 취향은 존중하지만 높게 봐줘야 7점 정도인 영화.
244,아무리 봐도 명작이다!!
245,깜짝놀래키는걸 공포영화라고 만든것과는 차원이다르다. 분위기 으산하고 미스터리하면서 스릴 있음! 내가 봤던 공포 영화 중 상위권에 듬
246,재미짐 평점을 8점대로 올려놔야할듯
247,솔직히 왠만한 8점 영화보다 재밌음
248,게임도 재밌고 영화도 절어준다
249,아직도 이만한 공포영화 찾기란 힘들다고 생각된다 영상 내용 모두 만족할만한 공포영화다
250,가끔 우울할때 돌려보는 영화. 간호사 누님들 내 이상형
251,오래전에 봤지만 기억에 남는 영화입니다.
252,공포 영화란 무엇인가를 몸소 보여주시는 영화. 흠잡을데가 없다.
253,게임을 이 정도면 잘 살린 듯
254,내가가장 애정하는 공포영화중 하나.
255,역대 공포영화 중 가장 정서적 공포
256,와...진짜 섬세하게 잘만들었다...그것도 열린결말로...
257,엔딩이 이해가 잘 되지는 않지만 크리처들의 모습이나 배우들의 연기력이 굉장히 인상적이었음.
258,다시봐도 최고 명작이다!
259,사일런트힐 1 게임 오랜만에 하고 영화보니 영화도 참 잘만들었다는 생각이..게임못해보신분들 해보시길 바랍니다
260,옛날에 한번보고 두번째보는데 정신병오지는 영화였네ㅋㅋ
261,공포분위기를 정말 잘 살린 것 같다
262,진짜 잘만든 공포영화 모든게 좋습니다
263,볼거리 .스토리 엔딩. 재밌음평정낮은게 이해불가
264,어릴때 봤는데 간호사씬은 압권..
265,같은 곳
266,난 잘 모르겠다... 근데 확실히 그냥 공포영화는 아닌듯
267,무섭지는 않았음. 그렇지만 영화의 스토리나 배경등이  인상적이였음. 원작 게임은 안해봤지만 원작을 잘 살린거 같음.
268,원래 영화보고 리뷰 잘 안남기는데 2시간이 감쪽같이 사라지며 우리의 인생영화로 꼽자면 꼽을 수 있을정도로 좋았음안봤으면 꼭 봣으면 좋겠어요! 정말 강추!
269,보는 내내 악몽을 꾸는것 같았다..  공포 영화의 수작.  게임도 살벌했지...
270,소름...재밌다 왜 별점이 낮은지 이해안됨 ㅠㅠ
271,수작임 몇번을다시봤는지모름 내용도깊고 결말도 생각하기나름인 포인트가너무많아서 그냥 감독이 천재라는말밖에안나옴 최고의영화
272,진짜 이런 분위기의 공포영화는 10년이 지난 아직까지도 오직 사힐런트힐 뿐이다. 지금봐도 너무 명작이다. 고어하면서 노이즈스러운 분위기인데 맑은느낌이라고 해야하나
273,괜춘하고 볼만한 영화임 스릴감도 있음
274,성인이 되어감에 따라 어쩌면 너무 이기주의적인 신념과 믿음 또는 잘못된 생각(임의적 추론
275,정말 잘만든 공포 영화!!
276,몇번을봐도 질리지않는 공포영화
277,몽환적이고 독특한 공포. 게임세계에 근접해보고 싶다면.
278,누가평점 테러 한거임.
279,니가서있는바로이곳.
280,원작을 죽이지도 않고 비주얼도 감미하여 재밌는영화가 나왔다 원작 팬으로 재밌게 봤습니다
281,없는 개연성을 로즈의 초중반 어거지 발암으로 때운게 흠이긴 하지만 스토리의 큰 틀이나 분위기 때문에 수작이라고 생각함
282,결말이 좀 아쉽지만...게임과 비교했을 때 제작자가 게임 세계관을 내용에 맞게 잘 가져왔다고 생각. 종교와 관련된 내용이지만 거부감이 들지도 않고 오히려 재미있음
283,이거.. 100% 평내 그새끼 에요.
284,호불호가 갈릴 뿐
285,게임영화의 성공한 케이스
286,2는 이상하지언정 1은
287,내인생영화..게임을좋아하는나로썬 너무재미있다
288,06년도 개봉했을때 봤는데 정말 재밌게봄
289,긴장감 최고입니다..ㅋㅋ
290,정말 재미있게 잘 보았습니다 ㅎㅎ
291,몽환적인 공포 스릴러 . 원작인 게임의 자잘한 내용 없이는 완벽하진 않은..
292,아주재밌는 영화 볼만함
293,2편보고 1편 다시 보니까 진짜 10점을 주고 싶은 마음이 든다 ㅋㅋㅋ
294,몇번을 봐도 너무 재미있다^^
295,깜짝 놀래키는거 땜에 공포영화 싫어하는데 유일하게 여러번 본 공포영화
296,영화 해석보고나서 10점 드립니다 소오름
297,시작부터 중후반까지의 몰입도와 공포감은 보통이 아니다 기괴감까지 들정도
298,좀비영화 한창 좋아할때 봤던건데
299,원작을 몰라도 영화보고서도 촉이 와야 좋은영화지.. 일단 영화만 본 입장으로써는 진짜 밑도끝도 없고 이단종교에 너무 치우쳐있고 암튼 찝찝하고 기분좋지 않네요. 당위성? 결과? 다 이상하고 암튼 기분나쁨
300,내 취향은 아니다... 그나마 비쥬얼은 괜찮은듯...
301,심오하다. 그게다다.
302,이게 뭐야  영화를 빙자한 그냥 고어물 징그럽기만 하고 공포스러운 느낌을 못살림 영화관에서 돈주고봤으면 개짜증날뻔  사람 찢고 분해하는게 다임 머냐고  진짜
303,아 ! 속았다 ! 외제 쓰레기영화에 시간만 낭비하였다 !
304,주인공이 서랍속 랜턴과 떨어진 칼을 챙기는 모습이 인상깊었다
305,스토리가 없어 스토리가
306,초반부분 스토리는 쩔었으나 중반 부분 부터 지루함과 답답함이 극을 넘는 영화
307,내가 만일 남편이면.. 로즈 대가리에 직접 총을 갈겨줬을듯.. 아무튼 말 졸라안들어요
308,참~ 터무니 없다.. 이놈의 허술함.. 어쩜좋냐.
309,쓰레기같은 영화. 보는 내내 '왜?' 라는 말만 되새김질했다.
310,개인차는 분명 있겠지만
311,공포 스릴러치고 전혀 긴장감 없었다사일런트힐이라는특징도 2시간안에 채우기 역부족
312,이런 걸 좋아하는 분들이 많군요. 전 흐릿해가지고 짜증이... 영화관에서 봤었는데
313,게임은 모르지만 영화로써는 망작
314,꼬맹이가 이뻐서 별점 주는거얌...........게임돋넹.............
315,헐..평점보고 봤는데 이게 모임?지루했다...
316,평점들이 다 맛이 갔군. 아무튼 뭘 원작으로 한 영화는 하나같이 쓰레기야.
