,content
36,이게 왜 7점대냐? 9점은 넘어야 되는거 아니냐?
37,나 숨을 못 쉴뻔 했어..숨쉬는 것도 잊게 만드는 영화..
38,영화관에서 예전에 보면서 소름끼쳤다.
39,평점  낮게준  사람들  수준   알만함 ㅋㅋㅋ
40,평점이 왜 낮은지 이해할 수 없다
41,이건 절대 7점대 공포영화가 아님. 해외영화고 공포장르라고 이렇게 평점 테러 해놓은거라고 밖에 생각 안됨
42,체크아웃 하시겠습니까?
43,몰입감 장난아님. 반대편 건물 창문에 똑같이 비치는 장면은 진심으로 소름돋았다. 이제 감독판도 보러감.
44,오랫만에 다시봤지만 역시 명작
45,이 영화에는 듣기론 4가지 엔딩이 있다고 합니다. 가장 많이들 못보는게 엔슬린이 방에서 타죽고 이후 환상속에서 보냈던 1408 원고가 친구인 샘한테 전달되는 것.. http://www.youtube.com/watch...
46,이게 8점도 안된다니...
47,내가진짜 잘 안우는데 영화관에서 울뻔한 영화 원초적인 공포
48,어릴 때 비디오로 보면서 너무 재밌었음. 결말이 여러개로 알고 있음. 저평가된 경향이 있는 것 같음. 네이버평점 너무 믿지 마셈...
49,평점에 속지맙시다. 이건 가히 명작이다.
50,평론가들 평점은 믿지마세요. 그들은 낮은 점수를 줘야지 본인들의 가치가 올라간다고 믿습니다. 이 영화 10점도 모자랍니다.
51,왜 평점이 7점대인지 이해불가
52,일상의 기묘한 뒤틀림이 공포를 불러온다. 같은공간을 다양하게 활용하는것도 볼만하지만 과잉이 보이는것도 사실.
53,그래도 시간 내서 볼만한 영화엉성한 귀신
54,점수가 왜 이래.. 8점 이상이 맞다
55,귀신이 나오거나 잔인한장면은 없는데 주인공의 심리적인 갈등이 잘 묘사되었으며 폐쇄적인 공간안에서의  공포가 잘 표현되어서  보는동안 2시간이 금방 지나감
56,우와 진짜 재밌음 꼬옥 보시길 절대 후회안함 아주 흥미진진 꿀 잼 대박 +_+
57,공포영화중에선 수작중의 수작
58,이 영화는 진짜 명작임!!
59,무섭다 말이 필요없음 ㅠㅠ
60,무서웠는데..생각보다 평점이 낮네요...왜일까?
61,초반엔 별 내용 아닌 줄 알고 봤는데  소름;
62,밀폐된 공간에서 환상과 싸우는 외로운 주인공 ㅠㅠ 볼만한 공포영화다.
63,준수한 상상력
64,이런게 진정한 공포인데 인간들이란
65,심장쪼이는 싀릴러에서 갑자기 판타지로 변한 것이 못내 아쉽다
66,공포의 끝 심리적인 공포의 종점이다
67,반전있다길래 봤는데 그게 반전은 아닌듯요..지배인조차도 알고있는 1408호의 이상한일을 증명한 것 정도..  반전있다고 낚지 맙시다...무서운장면 없이 무서운 영화는 컨저링이 아니라 이 영화같네요 재밌었음
68,현재 불행한 사람들은 꼭 보세요 무료하고 비루하다 느꼈던 삶조차 감사하게 느껴질 거예요 ㅋㅋ 그런 의미에서 좋은 영화네.. 개인적으로 벽 타고 갔는데 옆방 창문 없는거 개 무서움.
69,최고완전재밌음...
70,
71,이 명작이 7점대인가..놀래키기만 하는 식상한 공포영화보다스릴넘친다감독판 결말도 있으니 해석의 재미는 두배..
72,명작이라 여러번 본영화. 근데 여러번 보니 주인공이 거의 몸개그 에 심형래로 보이는 현상이....
73,멋진 분위기
74,스티븐킹의 원작에선 주인공 내면의 갈등이 1408호에 들어가고 거기서 당하는 일과 상징적 이면서 인관적 연관성이 있는데 영화에선 그런게 없었음 걍 객기에 들어갔다가 고생하고 나오는 그 이상 이하도 아녔음
75,공포영화의 레전드급입니다. 괴물이나 귀신이 나오지 않는데도 몰입되는 심리적 공포감.. 대단한 작품입니다.
76,전체적으로는 만족. 사람의 가장 약한부분을 건드린 악령에게 한방먹인 주인공.
77,딸이 죽고 아내와는 함께 할 수 없어 죽지못해 살고있는 주인공의 상황을 1408호실 에서 영화적으로 표현해 주고 있었다. 아픈상황을 떨쳐내려고하지 말고 받아들이면  그 방에서 나올수있다. 참 재밌게 풀어낸영화같다....
78,얼음방
79,자극적인 장면없이 심리적으로 숨막히게 하는 공포감을 불러 일으킴. 훌륭함
80,명작영화. 평점이 너무 낮다.
81,평점이 낮아 올림니다 .. 7.8 정도가 적당한 영화  ..  이만하면 잘~~ 만들었다 ㅎㅎ
82,7.67점이라니.... 많은 분들이 점수를 너무 짜게 줬네요. 개인적으로 가장 재미있게
83,재미잇다 근데 평점 왜이리 낮은지 .... 다시봐도무섭
84,옛날에 봤는데 정말 몰입도 좋은 영화였다
85,후반부... 공포의 여운이 있는것이 진정한 공포영화
86,최고중최고라할수있다
87,이렇게 스릴있게 본 공포영화는 정말 오랜만이다.평점이 8.9정도는 되어야 할거같다.
88,평점 7점이 어울리지 않는 영화
89,무려 13년전 영화인게 안믿길만큼지금봐도 공포스럽고 쫄깃쫄깃하다
90,8.5정도가 적당하다고 생각하는데 생가보다 저평가되서 10점 줍니다.
91,이런게 진정한 공포지.
92,정말 재미있게 봤어요.스토리며 연기력이며 추천합니다
93,노래가 엄청 인상 깊다 기괴함
94,스토리완성도 높음 연출  연기 좋음 공포영화가 현실적인건 처음이고또보고싶은것도 처음
95,굉장히 재믺어요. 개봉이후 지금까지 5번 이상 본거같에요.
96,감독판으로 봤는데 너무 잔인한 장면이 없어서 좋았고 깜놀도 심하진 않았어요 근데 몰입감이 엄청나고 계속 조여오는 느낌? 눈을 뗄 수가 없고 집중하게 되는 영화였습니다
97,차분함과 동시에 흥미를 잃지 않는
98,와....처음부터 끝까지...정말 진심 소름 끼친다.존쿠삭의 연기가 정말로 ...소름....클로즈업과 연기
99,갑툭튀 쬐끔 있구용 8.5점정도가 괜찮은듯 귀신영화 못 보고 좀비나 탈출
100,이건 꼭 봐야할 공포영화 입니다이런식으로 공포를 조율하다니 긴장감 좋구요마치 환상특급 같은 미드를 영화로 만든듯한느낌인데 이거 저는 5번은 다시 봤어요생각 해보니 후반부 비행기 1408과 딸 목소리 정말지림 어디가 ...
101,
102,정말 무섭게 봤어요 마지막장면에서 소름이~
103,존 쿠삭 잘생겼고스토리도 괜찮았다
104,공포영화 추천해달라고 들었을 때 꼭 포함되는 영화중 하나.
105,사실은 개꿀잼 몰카였던거임
106,그냥 저또 생각없는 급식이들이 안무섭다고 악플달면서 테러했내 이평점먹을영화아니다
107,이런 미스테리한 결말도 좋지만 좀 더 1408방에 대한 유래를 보였줬으면 좋겟다..지배인은 뭘 아는 것 같은데..
108,★★★★명작★★★★
109,최고의 공포 스릴러영화 귀신을 믿지않는 주인공이 영화후반엔 하.. 말로표현할수없다 기괴현상 잘만든 스토리의 영화임
110,평점이 왜 낮징?? 8점 이상 충분하다
111,걍 닥치고 보셈 씹오짐ㄹㅇ
112,너무 재미있다. 약간 방탈출보는 듯한 기분이 드는 영화이다
113,호텔방이라는 한정된 공간속에서 이렇게나 잘짜여진 구성과 공포감을 만들어낸 감독과 존쿠삭에게 박수를
114,이 영화는 또 보고 싶네요..
115,야이거 100점짜리야
116,오우 감독 무엇 진짜 잘만듦
117,귀신이나 피가 낭자 한 영화는 아니지만 내면의 상처를 공포로 들어내는 내용이 정말 기가차게 재밌다~!!!
118,8점을위햇서 10점드립니다
119,공포영화 치곤 연출이 기대 이상으로 좋았음
120,ㄹㅇ 처음엔 노잼일줄알고 잠 안오겠거니 했는데끝까지 눈한번 안떼고 봄ㄷㄷ
121,말이 필요없는 공포영화
122,베리굿이다 OO 흔한 공포귀신툭튀영화보다 훨 잼있게봤다
123,와우정말 볼만한 공포영화 최고
124,캐꿀잼이당~완벽행ㅎ
125,샤이닝과 더불어 정말 괜찮은 공포
126,이 영화를 본지 수년이 지난지금 감정이 없어보였던 마이크가 죽은 딸을 안고 우는 장면이 왜 무서웠던 장면보다 더 기억에 남는걸까
127,공포와 철학의 조화...
128,진짜잼있게봄 추천합니다
129,어제 생각나서 다시 봤는데 다시봐도 명작
130,총 3번은 본거같다 공포장르중 이런 긴장감 주는 영화 드물다
131,어떤 의미로선 진짜 공포...
132,영화를 보고 나서 한참 동안 기억에 남았다 외국에서는 보기 힘든 한국 정서의 한이 느껴진다 보이지 않는 존재가 진정한 공포 그것이 인간의 양심과 죄책감과 조화를 이른 절묘한 영화임 강추!
133,진짜소름쫙이였는데ㅎ
134,1라운드는 너가 이겼다. 한방 먹었어.
135,정말 무섭고 재밌네요! 소름이 막....
136,1.41E+11
137,감독판도 꼭보시길바랍니다
138,보기전이지만  벌써  기대되군요.
139,진정한 공포는 무의식에 잠재하는 내면의 공포가 아닐까?
140,10년만에 본영화 그럭저럭
141,적절한 긴장감으로 후반부까지 눈을 뗄 수 없게 만든다.
142,최고!1234576
143,품격높은 공포영화
144,아하하 하나두 안무섭네 하하...잠깐 팬티 좀 갈아입고 올게
145,이거 한 3년전에 EBS인가에서 해주는걸로 봤었어요. 와. 이거 극장에서 봤으면 진심 덜덜 떨었을거에요 집에서봐도 이렇게 무서운데.... 그리고 계속 흘러나오던 그 노래가 너무 인상깊습니다. 덕분에 그 그룹의 다른 ...
146,영화관에서 다시 보고싶다
147,아픔을 긁어대는 공포
148,끝까지 보면 반전이 있는 영화입니다. 독특한 소재로 구성되어진 영화로 강력하게 추천하고 싶네요!
149,감동적임 . . . . 하 열자
150,올레티비로 봤습니다. 하..살아오면서 뇌가 인식한 그리고 내면의. 무의식적인. 처음느껴본 모든 공포가 이영화에서  느껴집니다. 전 공포영화좋아하는데.아마 영화관예서 이걸 혼자봣으면 중간에 뛰쳐나왔을겁니다. 이영화감독...
151,다시 봐도 역시 재밌네요...귀신 없이 무서운영화
152,극장상영시에 보려다가 놓친영화인데 놓친내가 바보같다는걸 느꼈다 다시보고싶은 영화!
153,보고나면 존쿠삭말고 누가 나왔는지 기억나지 않음.
154,시시한 유령이야기가 아닌
155,반전에 반전이 있는 최고의 영화
156,생각보다 볼만하고 잼잇음
157,오랜만에 다시 보려고 블루레이 받는중. 최고의 영화 아닌가.평점 왜이러지?
158,이게 어떻게 평점 8도안되냐 미쳤다 ㅋㅋ
159,예전에봤는데 너무무서운영화입니다 오늘 저녁늦게 다시볼려고했는데 무서워서낼낮에보려구요ㅋㅋ
160,이런게 진짜 공포 스릴러다  공포 스릴러중 원탑이다.
161,보고난후 청각과 시각이 예민해진다
162,이 영화는 내 삶에서 가장 잊혀지지 않는 최고의 공포영화중 하나일것이다.
163,재밌네요 ㅎ 평점이 너무 낮아요
164,스토리개굳영상미십굳
165,재미있다 흥미진진 재미있다
166,광고보고 항상 보고싶은 마음은 있는데 혼자서는 공포영화 못보는지라...ㅜㅜ
167,감독판이랑 극장판 엔딩다름
168,영화 데빌이랑 비슷한 느낌이 있는데 이런 장르좋아함
169,공포/스릴러 마니아로서 1408은 최고의 영화내면의 공포를~ 추천추천
170,귀신은 있을수도 있고 없을수도 있지만 공포는 결국 스스로 만든것이다.
171,제가 본 공포물은 별로 없지만 그 중 최고!!스릴감 최고!!
172,그 변화무쌍한 방이 불 하나로 끝장나는 건 이해가 가지 않지만 스릴과 반전 만큼은  끝내줌 ㅋ
173,보통 무서운거 보고나면 얼마안가 잊혀지는데 이건 잊혀지지가않네요..
174,정말 끝까지 긴장의 끈을 놓지 못하는 영화
175,참 재미 있게 본 영화 꽤 괜찮음
176,빠져나오지도 못하는 밀실의 공포감이 최강이다.
177,처음 봤을때는 난해했지만 여운이 긴 영화
178,극장판인 줄 알고 봤는데 찾아보니 내가 본 게 감독판이네ㅋㅋ 재밌다. 무섭고 의미도 있고..
179,몰입도 끝내주는 영화.
180,난장판인 요소들이 일사불란(一絲不亂)하게 움직이는 1408
181,적을말이없음 괜찮음ㅋㅋ
182,여운이 남는다 결말이 두가지가 있지만.개인적으로 방을 불태워버리고 존쿠삭(주인공도 살아남아서 나올떄가 제일 멋있엇다.)흔한 공포영화가아니였다 굉장히 강한 여운을 남기는 영화 중학교떄 봣지만 내번호 뒷자리도 1408이...
183,스티븐킹원작 영화중 최상위권
184,그저그런 서양식 공포영화겠지
185,진심 졸잼이라 몇번씩 돌려보는영환데 왜 평점이..ㅠㅠ 몰입도 좋음
186,공포 스릴러로서 상당한 몰입도가 있는 영화. 반전 스릴러물 좋아하는 분이라면 한 번쯤은 들어보고 찾아 봤을 영화.
187,재미있었다그리고 주인공이 참 한심했다.
188,악몽을 꾼 느낌. 그것도 아주 재미있는 악몽을...
189,기승전결은 뚜렷하지 않음. 무서웠다. ㅋ
190,이 영화에 별점 1점주는 사람들은 뭐냐 도대체ㅡㅡ?
191,평론가에게 속았다. 내용이 식상하고. 무엇보다 재미가 별로.....
192,새로운 형식의 공포... 완전 최고다
193,으 무서워... 밀폐된 공간..
194,쏘우 이후 머리아플만큼 집중해서 본 영화. 오~~
195,주인공의 연기는 만점짜리 스릴러 좋아하는 사람들은 볼만한듯해요
196,결론부터 말하자면 무서운 영화를 찾는다면 비추~!  단순 심리 스릴러
197,너무 비현실적이기 때문에 몰입도 부분에서 좀 떨어졌구.. 결말이해안감 ;
198,몰입감 최고인듯.. 잼있게 봤습니다
199,최애 공포영화. 환상이라고 하는것도 환상
200,무섭진 않지만 재밌다. 지루한 부분이 1초도 없다.
201,재밋음. 5번정도 본 듯
202,이게왜7점이지?10점짜랴영회ㅏ다
203,지금 봐도 명작 처음 나왔을때 tv에서 많이 했었던 영화
204,와 이거 ㅈㄴ무섭다 ㅎㄷㄷ
205,8점대가 적당하다 생각하는데 생각보다 낮네
206,긴장감있긴 하지만 이해가 안되어서 그런가 잘모르겠다 볼만은 하다
207,평점이 이렇게 낮을 영화는 아닌데
208,잘만듬 몰입감도 좋고 나름대로 반전도 있고 여운도 강렬함 그런대 왜 감독판뿐이냐? 나는 극장판 엔딩이 더좋은대
209,배우연기는 10점만점이다. 내용도 이질감없이 괜찮고 개연성도 좋았다. 공포감도 굉장히 잘 연출했는데 중후반 가면 공포감은 제외되고 좌절감 해탈 절망감이 커지기 때문에 무서운장면이 나와도 무섭지 않다. 마지막 반전도 ...
210,존쿠삭의대표작이라 할수있다. 정말 최고의 스릴러명작
211,무서운장면이 대체 몇개나되는거야....
212,1408에 비하면 컨저링은 공포도 아니다 보장 할 수 있는 공포영화중 수작!
213,공포영화들 보통 무섭지도 않고 보고나면 찝찝한 기분만 남는데 이 영화는 소재가 신선하고 볼때 적당히 긴장감 있었고 보고 나서 깔끔하다. 밀실이라는 장치도 잘 살렸다. 공포영화 보고싶은데 시시한 귀신이나 칼들고 설치는...
214,이건 엄청난 명작. 평점을 높여주소서.
215,평점이 너무 낮아 10점 합니다 갠적으로는 8.5 정도 생각합니다
216,개깜짝이야12345
217,
218,심리적인 공포가 장난 아니다
219,내가 본 공포물 중에서 제일 무서웠음
220,정말 무섭고 잘만든 영화
221,내가 본 공포영화중 탑 오브 탑
222,밀실공포물 중 이보다 뛰어난 영화 찾기 힘들다
223,개무섭다 ㅆ..오늘 엄마랑 잘거다
224,전 너무 재밌게 봤어요 연기도 잘하고 그 미스테리한 분위기도 좋았오요
225,쿠삭옹 연기력이 좋고 잔잔하며 무서움마지막 여운까지도
226,시간가는줄 모르고 손에.땀나며 본 영화!!
227,
228,나쁘지 않은 스릴러. Let it be.
229,
230,최고다.... 안본 사람이 있다면 꼭보길!!!!
231,스토리 연기  연출 대박한순간도 눈을 뗄수 없어요두번을 보는데도 재미있네요
232,마지막에 소름돋고 검색한사람~
233,짜릿하다. 최고의 공포영화다 뭐 말이필요없다
234,
235,12.07.06.DVD로 빌려봤었는데
236,
237,시나리오도 탄탄하고 영상미도 좋은데 시종일관 눈을 떼기 힘들정도로 몰입도가 높은 공포영화네요.
238,시나리오도 탄탄하고 영상미도 좋은데 시종일관 눈을 떼기 힘들정도로 몰입도가 높은 공포영화네요.
239,
240,기억
241,영화는 1408에 빠져나올 수 없는 내용으로 진행되는데영화전체 흐름도 초중반에 갇혀서 결말까지 그대로 진행된다순간적인 재미는 있으나 전체적으로 지루할 수 있다
242,존쿠삭의 연기 역시 좋네요
243,이거 정말 잼있게 봤음.두번봤는데 10년이 지난 지금 또 생각나서 보려구요.존쿠삭
244,일단 소재가 독특했고
245,전에 봤던 영환데 정말 재밌게 봤었어요~다른공포영화볼때 가끔 생각나서 들어왔어요~
246,무서웡
247,끝난게 아니었어. 혹시라도 다음번 그 방에 묵게되는 사람이 있다면 어떻게 될까?
248,몰입도 최고연기력도 좋고같이 미쳐갈뻔
249,9점대에 오르기엔 아쉬운데 8점대는 충분히 나올영화
250,역시 스티븐킹 평점10점도모질라다!
251,존쿠삭 나오는건 다 재밌다.
252,후반부 스토리가 좀 애매했지만 나름 볼만했다. 초반에는 무서웟는데 갈수록 판타지로 변해가더라. 평범한 공포영화는 아니라서 맘에듬ㅇㅇ
253,흔해빠진 공포영화인줄 알았는데... 탄탄한 스토리와 공포스런 연출이 놀라웠다. 그리고 점차 호텔방에 압도되어가는 존 쿠삭의 광기어린 연기도 훌륭했다.
254,최고의 공포영화 몰입감 최고 시나리오 최고
255,이영화는 저평가다...
256,개존잼..꼭 보세요.
257,내가본 공포영화중에서는 1등이었다. 이건 영화도 공포스럽지만 영화보면서 자꾸 울집이 무서워 지는게 더욱 공포였다.
258,무섭다.. 평점이 왜낮은지 이해안됨ㅜㅜ
259,영화 줄거리가 너무 개연성없음
260,이 영화 해석한 리뷰보고 다시보니까 이런 명작이 없다
261,와 대박연기 연출 다 대박입니다
262,초반까지는 좋았음 중반부터는 그냥 끝내기 급급한 영화 딱 7점 이면 충분함
263,이 영화는 '무엇이 무서운가'가 중요한 게 아니었다 ㄷ...
264,으으....무서워요
265,평점이낮은것같아 어쩔수없이평남긴다.영화는보고평점남기는거냐
266,컨저링 유니버스에 지친 공포 마니아들을 위한 '진짜' 공포 영화
267,스토리 전개를 잘모르겠으나 극한의 공포 때문에 9점
268,킬링타임용으로 굿. 근데 기분나쁜 공포라기보다는 깜짝깜짝 놀라는 공포임.
269,개존잼이다 개존잼이다 꼭보셈
270,잘된 작품을 찾고있엇은데 여기있네요8점 드리겟수
271,저도 8점을 위한 10점입니다7점대로 가기엔 너무나 아까운 영화
272,혼돈의 chaos 1408
273,최고의 공포영화!!!
274,그러게요 이거 잘만들었는데 평점이낮네요 진짜 잔인하지도 귀신이나오지도않으면서 무섭고현실인지 뭔지 분간안가는 이런영화스타일 너무좋아요
275,영화 데스티네이션이 생각나는건 뭘까
276,어떻게보면 베드앤딩이라 씁쓸..
277,혼자 방에서 보지 말아요..
278,쩐다...진짜 쫄려서 손쥐고본다
279,시간 가는 줄 모르고 몰입했다 훌륭한 영화다 돈이 아깝지 않다
280,몰입도 굿 시간가는줄 모르고 봤어요
281,와...참신하게 무서워 ㅠㅠ
282,내인생공포영화중 하나
283,참신한 공포 오랜만에 다시 봐야지
284,공포영화중 젤 잼난듯 특히 극장판 헤피엔딩이 너무 좋았음
285,공포영화의 수작이다. 꼭 다시 보고 싶은영화
286,최고의공포영화. 보는내내 소름
287,난 이영화 정말 한순간을 눈을뗄수없었다
288,재밌네요!!! 역시 존쿠삭
289,이정도면 8점을 받을만한 가치가 있다..
290,보는 동안 내가 미치는 줄. 아이덴티티에 버금가는 수작
291,네이버에서 파는건 감독판이네 극장판 결말 보니 극장판이 더 나은거 같은데... 이런 괜찮은 공포 영화를 왜 모르고 있었는지 시간 가는지 모르고 봤다
292,감독판 극장판 결말이 완전 다른데 뭐 이영화는 결말은 그닥 별로 개의치않아도되고 과정과 흐름이 더더 중요! 보는 내가 다 정신분열 되버릴것 같은 기분. 보일러 수리공 왔을때..제발 따라나가라 따라나가라 간절히 외침ㅠ...
293,숨막혀OO리얼 한멐모셈
294,스토리있는 진짜공포영화
295,엄청난 몰임감을 보여주는 영화!
296,이건 8점대는 줘야한다 고로 점수맞추기 위해 10점 투척~!
297,어떻게 7점대지.. 8점대는 되어야함
298,dasdassdsdsdasdas
299,요즘엔 왜 이런 영화가 안나오냐
300,공포영화를 정말 싫어하는 한 사람으로서 이 영화는 최고였다
301,임펙트없는 제목에 비해 너무도 강렬하고 인상깊은 영화. 한번 본 영화는 다시 안보는 편인데 이건 왠지모르게 다시 그 긴장감과 스토리에 빠져들고싶어서 다시본 영화.(다시본영화: 인셉션
302,내가 갇힌 것 같은 답답하고 미칠 것 같은 공포
303,공포영화를 기반으로 하지만 영화 전반의 전위적 장치들이 이렇게까지 조화를 이룬 공포영화는 처음인듯. 다만 아이러니하게도 존 쿠삭의 출중한 연기가 오히려 조화를 망치는 독이 되어 아쉬움.
304,이정도 영화면 한국공포영화 올킬 아닌가
305,진짜 끝까지 재밌게 봄.. 긴장을 풀수가 없더라
306,웬만한 공포 영화 봐도 무덤덤한 편인데 10년 전에 봤을 당시에 엄청 오싹했고 심적으로 무서웠던 영화.. 갑자기 기억이 나네
307,나 혼자보기 아까울 정도로 너무 너무 너무 재밌다.지금 당장 여러 사람들한태 보라고 추천해주고 왔다.꼭보자.
308,영화관에서 봐야 공포를 안다. 그냥 방에서 보면 그렇게 무섭진 않을 수도 있는데 다른 평에서 얘기하듯이 귀신 없이 무서운 공포영화 중에는 최고다. 솔직히 감독이 천재인것 같다.. 영화관에서 보면 진짜 무서워 디질것 ...
309,미친... 어렸을 때 가족 틈에 껴서 대충 봤던 작품.. 성인이 되서 보니 정말 미쳤다라고 밖엔 다른 표현이 떠오르지 않는다. 연기는 두 말하면 입 아프고 스토리 와.. 진짜 대단한데?? 작가는 천재다.
310,흔한 공포영화에 1408에서 일어나는 혼자만의 공포를 보여준 영화. 그 이상도 그 이하도 아닌 평균작 7점.
311,지금 보면 별로 안무서운데
312,이게왜7점대여??? 진짜 귀신갑툭튀 공포아니고 심리적으로 개무운디
313,대박.. 소름..꼭 봐요 후회없어요이게 OO전 영화라니..
314,두번보는데도 역시 꿀잼 일반판과 감독판의 결말이 다른점도 굿굿공포영화 좋아하는데 귀신안나오고 긴장넘치는건 이영화가 최고일듯
315,주온 링 등등 귀신이 막 나오는 그런 영화는 참..무섭다라는 느낌을 어릴때부터 한번도 받아본적이없는데 1408 알포인트 같은 영화는 참 소름이 돋앗다
316,한번도 영화평점써본적이없는데 이건 정말 명작이다.혹시 고민하는사람있으면 꼭 보세요. 평점9점대받아도 충분한 영화! 보는내내 몰입도 최고였고 반전에반전에 공포그자체..ㅎㄷㄷ
317,좁은 공간 안에 분위기가 살렸다.
318,속 울렁거릴 정도로 극심한 공포심을 안겨준 영화.
319,끝없는 혼돈으로 막바지까지 밀어붙인다.
320,따듯한데도 서늘한 통합장르
321,우연히 ocn 채널에서 보게된 영화. 심리적 공포감이 장난이 아니었음ㄷㄷ
322,목을 옭죄어오는 내면의 공포 묵직한 공포감과 내려가지않는 텐션 감동까지 다갖춘영화
323,귀신 나오는 공포영화는 아니지만 진짜 몰입도는 장난 아님. 이거 극장판이랑 감독판 두가지 버전 결말이 다른데(하나는 해피엔딩
324,끝이 없는 아수라에서 빠져 나오지 못하는 혼돈감. 막바지까지 몰입되었다.
325,진짜 공포 무서워요 재미있어요
326,특별히 무서운 장면은 없지만 분위기와 연기력으로 압도한다
327,실망스럽지 않음 재밌음  또 생각남
328,존 쿠삭의 연기를 몰입해서 보게되면 정말 숨막힐정도로 무서운영화
329,그냥 공포영화가 아님!!! 왜 명작인지 알겠음 진짜 인생명작임!!! 진짜 장난아니고 엄청 추천합니다
330,몰입도가 굉장히 높았던 영화.
331,마지막장면은 특히 소름이었다. 엄청난 수작이라고 생각하지는 않지만 계속생각나게 되는 영화이다.
332,수작이다. 평점이 낮아  10점 줌. 8점대가 적당한 듯. 끝까지 긴장하게 만든다.
333,이거 대박이야 진짜 쩔엇
334,무서운 장면없이 무서운 영화
335,ㅁㅊ 개무서워 본 영화중에 젤 무서움..
336,망치들고 떄리는 할망구나올떄 소름 ㄷㄷ 환풍기 열고 틀딱이랑 포복 레이싱 할떄 꿀잼 ㄹㅇ
337,소오름..이런 공포 좋아요..
338,이 공포는 어디에서부터 나오는 것인가...
339,열글자채우기열글자채우기열글자채우기
340,유령을 밀고 갔으면 더 좋았을듯.. 시체 사진 볼 때랑 휴지 다시 정리됐을 때까지의 분위기를 계속 살렸으면 엄청난 공포영화가 됐을텐데 정말 아쉽다..
341,사람의 심리를 잘 가지고 논 심리 스릴러. 하지 말라는 건 하지 말아야 한다는 걸 새삼스럽게 깨닫게 하는 영화.
342,어렷을때보고지릴뻔햇음
343,이걸 보고 가장 무서운 것은 귀신도 아니요 사람도 아니요
344,50분보고 강제종료 계속보면 미칠꺼같아서
